,org_index,chapter,sents
8458,60,CHAPTER LX.,"“It is a proof before the letter, Mr. Powderell—the painter is not known,” answered Trumbull, with a certain gaspingness in his last words, after which he pursed up his lips and stared round him."
8459,60,CHAPTER LX.,"“I’ll bid a pound!” said Mr. Powderell, in a tone of resolved emotion, as of a man ready to put himself in the breach."
8460,60,CHAPTER LX.,"Whether from awe or pity, nobody raised the price on him."
8461,60,CHAPTER LX.,"Next came two Dutch prints which Mr. Toller had been eager for, and after he had secured them he went away."
8462,60,CHAPTER LX.,"Other prints, and afterwards some paintings, were sold to leading Middlemarchers who had come with a special desire for them, and there was a more active movement of the audience in and out; some, who had bought what they wanted, going away, others coming in either quite newly or from a temporary visit to the refreshments which were spread under the marquee on the lawn."
8463,60,CHAPTER LX.,"It was this marquee that Mr. Bambridge was bent on buying, and he appeared to like looking inside it frequently, as a foretaste of its possession."
8464,60,CHAPTER LX.,"On the last occasion of his return from it he was observed to bring with him a new companion, a stranger to Mr. Trumbull and every one else, whose appearance, however, led to the supposition that he might be a relative of the horse-dealer’s—also “given to indulgence.” His large whiskers, imposing swagger, and swing of the leg, made him a striking figure; but his suit of black, rather shabby at the edges, caused the prejudicial inference that he was not able to afford himself as much indulgence as he liked."
8465,60,CHAPTER LX.,"“Who is it you’ve picked up, Bam?” said Mr. Horrock, aside."
8466,60,CHAPTER LX.,"“Ask him yourself,” returned Mr. Bambridge."
8467,60,CHAPTER LX.,"“He said he’d just turned in from the road.”  Mr. Horrock eyed the stranger, who was leaning back against his stick with one hand, using his toothpick with the other, and looking about him with a certain restlessness apparently under the silence imposed on him by circumstances."
8468,60,CHAPTER LX.,"At length the “Supper at Emmaus” was brought forward, to Will’s immense relief, for he was getting so tired of the proceedings that he had drawn back a little and leaned his shoulder against the wall just behind the auctioneer."
8469,60,CHAPTER LX.,"He now came forward again, and his eye caught the conspicuous stranger, who, rather to his surprise, was staring at him markedly."
8470,60,CHAPTER LX.,But Will was immediately appealed to by Mr. Trumbull.
8471,60,CHAPTER LX.,"“Yes, Mr. Ladislaw, yes; this interests you as a connoissure, I think."
8472,60,CHAPTER LX.,"It is some pleasure,” the auctioneer went on with a rising fervor, “to have a picture like this to show to a company of ladies and gentlemen—a picture worth any sum to an individual whose means were on a level with his judgment."
8473,60,CHAPTER LX.,"It is a painting of the Italian school—by the celebrated Guydo, the greatest painter in the world, the chief of the Old Masters, as they are called—I take it, because they were up to a thing or two beyond most of us—in possession of secrets now lost to the bulk of mankind."
8474,60,CHAPTER LX.,"Let me tell you, gentlemen, I have seen a great many pictures by the Old Masters, and they are not all up to this mark—some of them are darker than you might like and not family subjects."
8475,60,CHAPTER LX.,"But here is a Guydo—the frame alone is worth pounds—which any lady might be proud to hang up—a suitable thing for what we call a refectory in a charitable institution, if any gentleman of the Corporation wished to show his munificence."
8476,60,CHAPTER LX.,"Turn it a little, sir?"
8477,60,CHAPTER LX.,yes.
8478,60,CHAPTER LX.,"Joseph, turn it a little towards Mr. Ladislaw—Mr."
8479,60,CHAPTER LX.,"Ladislaw, having been abroad, understands the merit of these things, you observe.”  All eyes were for a moment turned towards Will, who said, coolly, “Five pounds.” The auctioneer burst out in deep remonstrance."
8480,60,CHAPTER LX.,“Ah!
8481,60,CHAPTER LX.,Mr. Ladislaw!
8482,60,CHAPTER LX.,the frame alone is worth that.
8483,60,CHAPTER LX.,"Ladies and gentlemen, for the credit of the town!"
8484,60,CHAPTER LX.,"Suppose it should be discovered hereafter that a gem of art has been amongst us in this town, and nobody in Middlemarch awake to it."
8485,60,CHAPTER LX.,Five guineas—five seven-six—five ten.
8486,60,CHAPTER LX.,"Still, ladies, still!"
8487,60,CHAPTER LX.,"It is a gem, and ‘Full many a gem,’ as the poet says, has been allowed to go at a nominal price because the public knew no better, because it was offered in circles where there was—I was going to say a low feeling, but no!—Six pounds—six guineas—a Guydo of the first order going at six guineas—it is an insult to religion, ladies; it touches us all as Christians, gentlemen, that a subject like this should go at such a low figure—six pounds ten—seven—”  The bidding was brisk, and Will continued to share in it, remembering that Mrs. Bulstrode had a strong wish for the picture, and thinking that he might stretch the price to twelve pounds."
8488,60,CHAPTER LX.,"But it was knocked down to him at ten guineas, whereupon he pushed his way towards the bow-window and went out."
8489,60,CHAPTER LX.,"He chose to go under the marquee to get a glass of water, being hot and thirsty: it was empty of other visitors, and he asked the woman in attendance to fetch him some fresh water; but before she was well gone he was annoyed to see entering the florid stranger who had stared at him."
8490,60,CHAPTER LX.,"It struck Will at this moment that the man might be one of those political parasitic insects of the bloated kind who had once or twice claimed acquaintance with him as having heard him speak on the Reform question, and who might think of getting a shilling by news."
8491,60,CHAPTER LX.,"In this light his person, already rather heating to behold on a summer’s day, appeared the more disagreeable; and Will, half-seated on the elbow of a garden-chair, turned his eyes carefully away from the comer."
8492,60,CHAPTER LX.,"But this signified little to our acquaintance Mr. Raffles, who never hesitated to thrust himself on unwilling observation, if it suited his purpose to do so."
8493,60,CHAPTER LX.,"He moved a step or two till he was in front of Will, and said with full-mouthed haste, “Excuse me, Mr. Ladislaw—was your mother’s name Sarah Dunkirk?”  Will, starting to his feet, moved backward a step, frowning, and saying with some fierceness, “Yes, sir, it was."
8494,60,CHAPTER LX.,And what is that to you?”  It was in Will’s nature that the first spark it threw out was a direct answer of the question and a challenge of the consequences.
8495,60,CHAPTER LX.,"To have said, “What is that to you?” in the first instance, would have seemed like shuffling—as if he minded who knew anything about his origin!"
8496,60,CHAPTER LX.,Raffles on his side had not the same eagerness for a collision which was implied in Ladislaw’s threatening air.
8497,60,CHAPTER LX.,The slim young fellow with his girl’s complexion looked like a tiger-cat ready to spring on him.
8498,60,CHAPTER LX.,Under such circumstances Mr. Raffles’s pleasure in annoying his company was kept in abeyance.
8499,60,CHAPTER LX.,"“No offence, my good sir, no offence!"
8500,60,CHAPTER LX.,I only remember your mother—knew her when she was a girl.
8501,60,CHAPTER LX.,"But it is your father that you feature, sir."
8502,60,CHAPTER LX.,I had the pleasure of seeing your father too.
8503,60,CHAPTER LX.,"Parents alive, Mr. Ladislaw?”  “No!” thundered Will, in the same attitude as before."
8504,60,CHAPTER LX.,"“Should be glad to do you a service, Mr. Ladislaw—by Jove, I should!"
8505,60,CHAPTER LX.,"Hope to meet again.”  Hereupon Raffles, who had lifted his hat with the last words, turned himself round with a swing of his leg and walked away."
8506,60,CHAPTER LX.,"Will looked after him a moment, and could see that he did not re-enter the auction-room, but appeared to be walking towards the road."
8507,60,CHAPTER LX.,For an instant he thought that he had been foolish not to let the man go on talking;—but no!
8508,60,CHAPTER LX.,on the whole he preferred doing without knowledge from that source.
8509,60,CHAPTER LX.,"Later in the evening, however, Raffles overtook him in the street, and appearing either to have forgotten the roughness of his former reception or to intend avenging it by a forgiving familiarity, greeted him jovially and walked by his side, remarking at first on the pleasantness of the town and neighborhood."
